order_id,customer_id,order_date,gross_revenue,channel,product_category
O503589,C102346,2026-04-16 15:14:00,94.98,email,protein
O503039,C101928,2026-02-25 11:58:00,58.04,instagram,protein
O502501,C101568,2026-02-19 03:03:00,92.73,instagram,wellness
O501359,C100839,2025-09-23 09:05:00,54.65,instagram,vitamins
O501035,C100642,2025-08-11 16:23:00,48.56,instagram,healthy_snacks
O501396,C100864,2025-10-17 02:27:00,85.74,paid_search,vitamins
O502791,C101758,2026-04-09 21:31:00,63.96,organic_search,fitness_gear
O502242,C101405,2025-12-22 13:21:00,75.59,instagram,protein
O500861,C100539,2025-07-17 13:04:00,8,paid_search,supplements
O502432,C101528,2026-01-18 14:16:00,65.2,paid_search,protein
O501745,C101068,2025-11-06 08:25:00,45.48,organic_search,supplements
O503472,C102240,2026-03-18 09:19:00,97.01,email,vitamins
O502314,C101453,2025-12-08T09:18:00+05:30,82.2,paid_search,supplements
O500667,C100422,2026-01-10T21:53:00+05:30,87.7,referral,healthy_snacks
O502769,C101747,2026-03-21 02:56:00,113.1,email,protein
O500191,C100124,2025-07-28T06:08:00+05:30,64.58,organic_search,protein
O500185,C100121,2025-05-08 21:10:00,72.03,referral,protein
O502718,C101714,2026-01-21 13:07:00,76.0,organic_search,fitness_gear
O500634,C100403,2025-09-18 17:35:00,93.32,email,healthy_snacks
O500476,C100298,2025-06-16 15:15:00,74.27,organic_search,vitamins
O501896,C101176,2026-01-24 22:34:00,68.87,marketplace,vitamins
O503629,C102383,2026-04-06 17:19:00,57.17,paid_search,vitamins
O502484,C101557,2026-03-04 04:48:00,120.92,email,wellness
O502959,C101868,2026-02-10 19:49:00,42.32,organic_search,protein
O500827,C100514,2025-07-27 11:51:00,47.53,marketplace,fitness_gear
O500595,C100384,2025-06-08 10:50:00,57.22,instagram,healthy_snacks
O501503,C100932,2026-02-08 06:14:00,158.51,referral,vitamins
O502570,C101610,2026-01-11 20:31:00,118.3,paid_search,protein
O502972,C101878,2026-02-05 08:41:00,105.23,email,protein
O500975,C100608,2025-08-19 17:09:00,72.82,paid_search,vitamins
O503331,C102133,2026-03-02 17:11:00,38.23,paid_search,healthy_snacks
O502237,C101400,2025-12-19 16:22:00,83.73,organic_search,wellness
O502910,C101836,2026-02-14 11:47:00,31.8,marketplace,protein
O501531,C100951,2026-01-08 03:32:00,67.19,organic_search,vitamins
O500301,C100190,2025-06-18 08:58:00,31.88,marketplace,protein
O503563,C102320,2026-04-16 13:44:00,34.56,instagram,fitness_gear
O500468,C100291,2025-06-23 15:07:00,59.05,organic_search,fitness_gear
O500647,C100412,2025-07-22 12:23:00,30.83,organic_search,protein
O500031,C100017,2025-06-04 18:02:00,108.48,referral,supplements
O500152,C100098,2025-05-19T09:04:00+05:30,47.89,paid_search,healthy_snacks
O501230,C100754,2025-12-27 16:38:00,115.9,referral,supplements
O501937,C101204,2025-11-12 19:12:00,53.76,organic_search,protein
O501473,C100916,2025-10-18T19:58:00+05:30,63.81,organic_search,fitness_gear
O503360,C102157,2026-03-24 11:40:00,98.71,email,supplements
O500020,C100011,2025-05-04 13:54:00,64.79,email,protein
O501757,C101077,2025-11-05 09:57:00,72.39,organic_search,supplements
O500451,C100280,2025-06-14T13:20:00+05:30,21.39,organic_search,vitamins
O502073,C101287,2026-01-02 08:09:00,77.6,organic_search,wellness
O501030,C100640,2025-08-22 17:07:00,33.67,marketplace,fitness_gear
O500599,C100386,2025-08-16 07:41:00,74.37,paid_search,vitamins
O501950,C101212,2026-02-19T21:54:00+05:30,133.5,referral,protein
O502592,C101625,2026-02-23 12:49:00,69.52,organic_search,supplements
O502162,C101342,2025-12-26 12:35:00,20.06,instagram,fitness_gear
O501339,C100825,2025-11-19 06:16:00,72.87,instagram,fitness_gear
O503231,C102061,2026-03-13 16:28:00,68.58,organic_search,supplements
O503643,C102396,2026-04-01T18:45:00+05:30,59.74,paid_search,supplements
O503158,C102003,2026-03-04 12:24:00,58.43,email,protein
O502863,C101808,2026-01-02T18:16:00+05:30,72.65,organic_search,healthy_snacks
O503361,C102157,2026-04-26 00:55:00,88.46,email,vitamins
O503409,C102195,2026-03-17T03:06:00+05:30,140.67,referral,vitamins
O503318,C102124,2026-03-15 11:59:00,52.3,paid_search,vitamins
O503384,C102175,2026-03-29 22:21:00,79.2,organic_search,supplements
O501425,C100882,2025-10-25 13:50:00,104.86,paid_search,vitamins
O500095,C100061,2025-05-08 17:14:00,64.78,paid_search,wellness
O500745,C100466,2026-02-06 01:43:00,80.42,organic_search,fitness_gear
O502268,C101421,2026-02-24 09:01:00,112.96,marketplace,vitamins
O503258,C102080,2026-03-15 19:16:00,73.65,paid_search,protein
O503734,C102480,2026-04-22 18:29:00,62.83,organic_search,protein
O501936,C101203,2025-12-15 17:28:00,94.4,referral,fitness_gear
O502001,C101242,2025-11-06 18:57:00,72.39,paid_search,protein
O500148,C100095,2025-06-16T10:04:00+05:30,71.54,organic_search,protein
O503743,C102489,2026-04-10 14:42:00,85.87,paid_search,supplements
O500297,C100188,2025-06-26T14:46:00+05:30,94.02,paid_search,protein
O500610,C100390,2026-02-09 10:58:00,69.79,organic_search,protein
O502773,C101749,2026-01-19 10:06:00,45.41,paid_search,protein
O500236,C100155,2025-05-30 03:59:00,83.42,paid_search,wellness
O500112,C100071,2025-05-13T19:21:00+05:30,57.77,email,healthy_snacks
O500659,C100418,2025-07-12T21:42:00+05:30,113.66,email,protein
O503704,C102452,2026-04-02 18:41:00,53.9,email,protein
O500290,C100186,2025-06-16 11:17:00,27.98,instagram,fitness_gear
O501445,C100896,2025-10-06T22:47:00+05:30,54.91,paid_search,protein
O503081,C101956,2026-02-26 16:05:00,57.45,instagram,fitness_gear
O502508,C101572,2026-01-16 09:16:00,23.97,instagram,vitamins
O503212,C102045,2026-02-06T15:25:00+05:30,26.14,email,vitamins
O503115,C101976,2026-03-21 00:26:00,67.03,organic_search,protein
O503559,C102316,2026-04-25T08:33:00+05:30,53.79,instagram,wellness
O503101,C101970,2026-02-21 09:50:00,55.08,organic_search,vitamins
O502981,C101884,2026-02-26 16:11:00,83.81,paid_search,wellness
O500906,C100568,2025-08-14T12:40:00+05:30,42.87,organic_search,healthy_snacks
O503515,C102278,2026-03-23 10:22:00,71.09,organic_search,fitness_gear
O502207,C101378,2025-12-07 20:34:00,62.43,instagram,supplements
O502904,C101833,2026-02-06T21:24:00+05:30,101.07,paid_search,vitamins
O503359,C102156,2026-03-22 04:31:00,34.27,paid_search,wellness
O501535,C100954,2025-10-15 15:20:00,49.65,instagram,vitamins
O502666,C101676,2026-01-03 16:30:00,51.99,instagram,protein
O503677,C102426,2026-04-14T11:09:00+05:30,99.6,referral,protein
O501788,C101100,2025-11-26 14:22:00,83.83,paid_search,supplements
O500783,C100487,2025-07-22 14:18:00,63.77,email,protein
O501233,C100754,2026-02-22T14:35:00+05:30,161.29,referral,protein
O501980,C101229,2025-12-24 01:38:00,62.33,email,healthy_snacks
O500077,C100048,2025-05-25 22:33:00,77.27,paid_search,protein
O502722,C101716,2026-01-05 10:55:00,61.83,instagram,vitamins
O503688,C102437,2026-04-10 18:44:00,99.42,paid_search,fitness_gear
O501992,C101234,2025-12-10 03:13:00,66.5,organic_search,supplements
O500332,C100205,2025-06-27 10:19:00,100.58,email,wellness
O501966,C101220,2025-11-15 12:13:00,29.2,instagram,wellness
O500809,C100500,2026-02-02 10:41:00,52.02,email,wellness
O500436,C100268,2025-06-27T17:58:00+05:30,73.08,paid_search,vitamins
O500276,C100177,2025-05-13 19:09:00,82.81,referral,protein
O502979,C101882,2026-02-06 10:43:00,94.1,organic_search,wellness
O503120,C101980,2026-02-15 10:19:00,50.82,email,protein
O500526,C100333,2025-06-08 15:40:00,21.12,paid_search,protein
O502887,C101820,2026-01-05 18:59:00,68.77,marketplace,vitamins
O500347,C100213,2025-09-17 19:54:00,101.76,email,protein
O501380,C100852,2025-10-31 13:04:00,117.1,organic_search,protein
O502377,C101494,2025-12-21 12:13:00,72.37,email,fitness_gear
O501637,C101007,2025-10-07 20:09:00,66.42,paid_search,vitamins
O500953,C100592,2025-08-01 13:35:00,83.5,instagram,supplements
O500720,C100454,2025-07-20 15:53:00,80.35,referral,supplements
O502255,C101412,2025-12-04T14:16:00+05:30,33.87,instagram,protein
O501784,C101096,2025-12-08 13:23:00,124.58,marketplace,protein
O501379,C100852,2025-09-09T15:09:00+05:30,77.03,organic_search,supplements
O502011,C101249,2025-11-17 09:55:00,65.15,instagram,protein
O501120,C100691,2025-08-18 19:46:00,80.59,paid_search,supplements
O501771,C101086,2025-12-04 03:13:00,66.64,instagram,protein
O502410,C101510,2025-12-22 16:16:00,90.56,referral,wellness
O501692,C101040,2025-10-12 17:31:00,51.25,referral,healthy_snacks
O500217,C100142,2025-05-03 18:58:00,64.81,organic_search,vitamins
O502056,C101275,2025-12-06 11:38:00,50.67,email,healthy_snacks
O501604,C100991,2025-10-23T08:54:00+05:30,44.89,organic_search,vitamins
O503239,C102066,2026-02-04 09:54:00,66.8,email,wellness
O500082,C100051,2025-05-08 08:15:00,51.1,instagram,wellness
O502825,C101781,2026-01-26 15:39:00,76.11,paid_search,wellness
O500693,C100436,2025-07-02 10:10:00,93.73,email,supplements
O503082,C101957,2026-02-25 20:29:00,51.59,marketplace,wellness
O502598,C101629,2026-01-15 20:55:00,47.44,organic_search,vitamins
O501096,C100675,2025-08-19T18:34:00+05:30,67.14,organic_search,healthy_snacks
O503060,C101945,2026-02-18 16:06:00,45.45,marketplace,vitamins
O502481,C101556,2026-01-25 04:28:00,67.17,paid_search,healthy_snacks
O500985,C100615,2025-08-18 12:41:00,28.67,instagram,protein
O503149,C101997,2026-02-26 03:12:00,44.5,instagram,supplements
O500786,C100488,2025-07-28 18:58:00,86.99,organic_search,supplements
O501297,C100799,2025-09-25T08:26:00+05:30,61.14,paid_search,wellness
O501204,C100739,2025-12-04 03:53:00,39.63,marketplace,supplements
O503131,C101986,2026-02-05T18:09:00+05:30,62.84,email,supplements
O502609,C101637,2026-01-04 12:39:00,66.36,marketplace,vitamins
O503058,C101943,2026-02-22 09:17:00,69.36,instagram,fitness_gear
O500265,C100171,2025-05-28 15:28:00,114.68,referral,supplements
O500316,C100197,2026-02-11 22:47:00,46.55,email,protein
O503319,C102125,2026-03-05 09:50:00,75.88,paid_search,supplements
O501260,C100776,2025-09-16 11:55:00,115.96,paid_search,protein
O502948,C101861,2026-02-23 15:40:00,78.76,email,vitamins
O501048,C100648,2025-08-13 17:47:00,83.26,organic_search,protein
O501131,C100698,2025-11-29 06:53:00,89.28,marketplace,protein
O500056,C100033,2025-05-13 13:14:00,53.36,instagram,vitamins
O501759,C101079,2025-11-15 08:10:00,76.21,email,protein
O500216,C100141,2025-05-24 18:12:00,30.1,marketplace,healthy_snacks
O502550,C101599,2026-01-09T11:17:00+05:30,63.71,referral,fitness_gear
O503271,C102090,2026-03-23T21:49:00+05:30,33.15,organic_search,wellness
O502088,C101298,2025-12-10 13:51:00,99.27,email,fitness_gear
O500464,C100288,2025-06-20 20:31:00,59.98,paid_search,protein
O502262,C101418,2025-12-01 18:04:00,53.75,paid_search,protein
O502502,C101569,2026-01-13T17:30:00+05:30,55.08,organic_search,supplements
O502324,C101458,2026-01-22 06:26:00,91.59,email,healthy_snacks
O502424,C101520,2026-04-07 07:29:00,82.28,email,protein
O503744,C102490,2026-04-18 08:37:00,27.77,organic_search,fitness_gear
O501658,C101021,2025-10-09 19:36:00,,paid_search,wellness
O501070,C100661,2025-09-18 21:14:00,100.57,email,protein
O500908,C100570,2025-08-12 16:51:00,105.69,paid_search,protein
O501384,C100856,2025-09-20 11:29:00,57.21,organic_search,protein
O501082,C100667,2025-09-01 08:04:00,95.29,organic_search,healthy_snacks
O502413,C101513,2025-12-05 09:01:00,99.11,organic_search,fitness_gear
O502038,C101266,2025-11-17 17:19:00,117.8,email,wellness
O500967,C100601,2025-09-25T21:56:00+05:30,87.95,organic_search,fitness_gear
O502567,C101608,2026-01-01 10:26:00,47.92,organic_search,supplements
O503302,C102113,2026-04-03 17:40:00,100.62,paid_search,protein
O502588,C101622,2026-02-25 21:20:00,26.16,organic_search,protein
O502245,C101406,2025-12-20 12:54:00,62.8,organic_search,supplements
O500691,C100434,2025-12-19T09:33:00+05:30,93.45,paid_search,protein
O503411,C102196,2026-04-07 02:03:00,73.56,instagram,vitamins
O502295,C101439,2025-12-26 21:46:00,53.83,organic_search,vitamins
O500896,C100563,2025-08-06 16:18:00,67.92,marketplace,protein
O500421,C100259,2025-07-09 02:08:00,95.09,referral,protein
O500157,C100102,2025-05-10 17:51:00,88.14,paid_search,protein
O500246,C100162,2025-05-01T22:48:00+05:30,84.24,paid_search,vitamins
O501287,C100794,2025-09-15 10:46:00,77.72,instagram,fitness_gear
O502041,C101267,2025-12-22 07:23:00,75.45,referral,protein
O503542,C102302,2026-04-05 11:08:00,89.16,referral,vitamins
O502025,C101257,2025-12-22 21:39:00,121.15,referral,supplements
O503010,C101908,2026-02-11 13:25:00,44.28,email,supplements
O503032,C101921,2026-03-28 20:51:00,60.97,paid_search,wellness
O503378,C102170,2026-04-07 21:24:00,38.57,marketplace,protein
O502617,C101644,2026-01-18 15:08:00,59.4,marketplace,supplements
O501327,C100817,2026-02-14 06:17:00,97.02,paid_search,protein
O502159,C101341,2025-12-14 04:45:00,141.31,paid_search,vitamins
O503408,C102195,2026-03-04 18:30:00,133.25,referral,protein
O501714,C101052,2025-10-17 10:40:00,60.52,paid_search,protein
O502762,C101741,2026-01-18T11:24:00+05:30,122.83,referral,vitamins
O501650,C101016,2025-11-07 07:47:00,106.53,referral,vitamins
O502888,C101821,2026-02-06 13:04:00,92.52,paid_search,wellness
O501400,C100866,2025-09-04 22:36:00,68.07,organic_search,fitness_gear
O502254,C101411,2026-02-06 07:25:00,94.78,paid_search,protein
O500318,C100198,2025-08-22 10:03:00,81.72,email,protein
O500794,C100493,2025-07-13 18:50:00,45.37,organic_search,protein
O502521,C101580,2026-01-09 10:47:00,54.83,instagram,healthy_snacks
O500214,C100139,2025-05-14 08:33:00,87.76,email,wellness
O500093,C100059,2025-06-12 02:16:00,120.54,organic_search,vitamins
O500849,C100530,2025-07-05 16:46:00,106.63,referral,supplements
O501136,C100701,2025-09-24 15:41:00,54.39,organic_search,supplements
O503191,C102029,2026-04-19 13:37:00,60.83,referral,protein
O503598,C102354,2026-04-09 16:21:00,65.86,organic_search,protein
O501925,C101195,2025-11-24 14:38:00,66.08,organic_search,protein
O503728,C102474,2026-04-24 15:24:00,38.22,organic_search,supplements
O501016,C100630,2025-08-13 16:29:00,22.43,email,protein
O502111,C101311,2025-12-15 10:39:00,79.22,paid_search,supplements
O502957,C101866,2026-02-17T17:07:00+05:30,86.57,paid_search,protein
O500492,C100308,2025-06-11 21:12:00,46.21,organic_search,healthy_snacks
O503457,C102229,2026-03-02 18:20:00,81.02,paid_search,wellness
O500972,C100605,2025-08-09 11:40:00,41.31,instagram,protein
O500609,C100390,2026-01-27 21:41:00,66.33,organic_search,wellness
O502336,C101466,2025-12-03 19:04:00,74.76,instagram,protein
O500027,C100015,2025-06-12 05:07:00,47.38,paid_search,fitness_gear
O500066,C100040,2025-05-22T22:34:00+05:30,50.18,instagram,supplements
O503088,C101960,2026-03-09 11:00:00,43.03,organic_search,protein
O501734,C101062,2025-11-15 12:54:00,68.12,organic_search,vitamins
O501564,C100970,2025-10-06 08:25:00,56.44,marketplace,supplements
O500101,C100065,2025-05-18 10:46:00,81.46,organic_search,wellness
O501902,C101181,2025-11-19T20:06:00+05:30,57.08,paid_search,supplements
O501275,C100786,2025-09-07 13:20:00,79.42,instagram,supplements
O503482,C102247,2026-03-11 17:38:00,35.25,referral,vitamins
O503520,C102283,2026-03-20 20:10:00,57.9,instagram,protein
O501829,C101132,2025-11-12 12:50:00,55.65,paid_search,wellness
O501217,C100746,2025-10-01 23:26:00,33.9,paid_search,healthy_snacks
O502680,C101686,2026-01-12 22:03:00,69.13,organic_search,protein
O501969,C101223,2025-11-22 21:53:00,121.12,paid_search,supplements
O502990,C101892,2026-02-19 19:40:00,62.07,email,fitness_gear
O503336,C102138,2026-03-18T16:14:00+05:30,42.66,instagram,protein
O501670,C101027,2025-12-30 15:47:00,55.68,email,wellness
O503625,C102379,2026-04-11 14:36:00,94.1,email,vitamins
O502807,C101769,2026-01-11 09:30:00,,email,fitness_gear
O500108,C100067,2025-09-09 01:38:00,60.26,referral,supplements
O502236,C101399,2025-12-27 18:19:00,71.51,paid_search,wellness
O503033,C101922,2026-02-06 17:07:00,,paid_search,healthy_snacks
O503180,C102021,2026-02-26 17:19:00,34.99,paid_search,healthy_snacks
O501495,C100928,2026-02-22T23:48:00+05:30,53.98,organic_search,vitamins
O501461,C100908,2025-11-28 07:27:00,72.81,organic_search,healthy_snacks
O502564,C101606,2026-02-09T00:35:00+05:30,175.21,referral,healthy_snacks
O500291,C100186,2025-09-01T23:09:00+05:30,43.13,instagram,healthy_snacks
O502328,C101461,2025-12-16 15:28:00,57.73,organic_search,wellness
O502005,C101245,2025-11-11 13:16:00,54.8,instagram,vitamins
O503343,C102143,2026-03-21T13:18:00+05:30,100.13,email,supplements
O500868,C100545,2025-07-21 09:49:00,58.98,instagram,vitamins
O501715,C101053,2025-10-03 17:36:00,52.81,instagram,fitness_gear
O502235,C101398,2025-12-02 20:59:00,70.43,organic_search,vitamins
O502886,C101819,2026-01-05 14:58:00,73.02,paid_search,vitamins
O500104,C100066,2025-05-19 17:30:00,30.79,marketplace,protein
O500822,C100511,2025-07-12 18:36:00,59.83,instagram,wellness
O501450,C100900,2026-01-17 10:38:00,33.02,paid_search,vitamins
O500242,C100160,2025-05-07 19:44:00,93.85,paid_search,wellness
O502552,C101600,2026-02-02 08:27:00,52.94,organic_search,healthy_snacks
O500506,C100318,2025-06-26 12:21:00,72.59,email,supplements
O500381,C100236,2025-08-16 02:00:00,112.4,referral,protein
O502805,C101768,2026-01-10T20:25:00+05:30,121.05,referral,supplements
O501911,C101188,2025-11-11 19:15:00,78.83,email,fitness_gear
O503047,C101933,2026-02-04 21:33:00,65.85,instagram,wellness
O502604,C101633,2026-01-24 19:47:00,75.14,paid_search,vitamins
O500401,C100248,2025-07-09 22:04:00,82.54,organic_search,protein
O500636,C100405,2025-07-20 16:18:00,52.99,organic_search,fitness_gear
O502248,C101408,2025-12-01 09:42:00,21.24,marketplace,protein
O503620,C102374,2026-04-03 21:19:00,25.48,marketplace,protein
O503396,C102184,2026-03-28T18:04:00+05:30,84.82,paid_search,healthy_snacks
O502100,C101305,2026-01-06 08:01:00,110.41,email,protein
O500089,C100057,2025-05-24T19:12:00+05:30,30.84,paid_search,supplements
O502545,C101595,2026-01-04 19:33:00,98.55,referral,protein
O500201,C100130,2025-05-07 14:21:00,-11.44,email,supplements
O502369,C101487,2025-12-31 19:03:00,60.37,paid_search,protein
O503410,C102196,2026-03-25 17:55:00,51.75,instagram,protein
O501974,C101226,2026-01-07 19:11:00,26.25,email,vitamins
O501537,C100955,2025-10-28 20:54:00,80.77,paid_search,supplements
O500829,C100516,2025-07-28 13:35:00,78.66,paid_search,protein
O502524,C101581,2026-02-07 06:37:00,55.6,paid_search,protein
O502286,C101434,2026-01-17 01:22:00,105.62,instagram,supplements
O502952,C101863,2026-03-02T15:16:00+05:30,42.9,instagram,vitamins
O502700,C101700,2026-01-05 12:57:00,47.68,organic_search,protein
O501923,C101193,2025-11-08 10:19:00,17.4,marketplace,protein
